Year Total	Male	Female
1970			
 20-24 	6867073.000000	3452528.750000	3414544.000000
 25-29 	6332623.000000	3173485.250000	3159138.000000
 30-34 	5715828.000000	2842966.000000	2872861.750000
 35-39 	4824584.000000	2381437.000000	2443147.000000
 40-44 	3509417.750000	1719539.500000	1789878.250000
 45-49 	2238789.250000	1057835.500000	1180953.750000
 50-54 	1927653.375000	900297.750000	1027355.625000
 55-59 	1916135.750000	881404.625000	1034731.125000
 60-64 	1906477.500000	861211.875000	1045265.625000
 65-69 	1490392.500000	647002.937500	843389.562500
 70-74 	1192353.375000	490101.312500	702252.062500
 75-79 	810581.125000	311101.218750	499479.937500
 80+ 	875380.125000	273387.531250	601992.562500
Total	72711032.000000	35843960.000000	36867072.000000
1995			
 0-4	8582528.000000	4396201.500000	4186326.750000
 5-9	8915375.000000	4545454.000000	4369920.500000
 10-14 	8240324.000000	4190778.000000	4049546.500000
 15-19 	7442565.500000	3765936.500000	3676629.000000
 20-24 	6967463.000000	3504156.000000	3463306.750000
 25-29 	6404169.000000	3208000.750000	3196168.250000
 30-34 	5836911.500000	2905062.500000	2931848.750000
 35-39 	5026912.500000	2480397.250000	2546515.250000
 40-44 	3790663.250000	1861320.500000	1929342.750000
 45-49 	2396909.500000	1137600.500000	1259309.000000
 50-54 	1946100.250000	908367.937500	1037732.312500
 55-59 	1881528.875000	864674.625000	1016854.250000
 60-64 	1929580.000000	870910.312500	1058669.625000
 65-69 	1526128.625000	663175.625000	862952.937500
 70-74 	1223508.875000	501501.875000	722007.000000
 75-79 	831618.812500	319292.000000	512326.843750
 80+ 	909987.812500	284936.562500	625051.250000
Total	73852272.000000	36407768.000000	37444508.000000
1996			
 0-4	8229257.500000	4217390.000000	4011867.500000
 5-9	8973016.000000	4577245.500000	4395771.000000
 10-14 	8400880.000000	4273888.000000	4126991.250000
 15-19 	7561479.000000	3828916.500000	3732562.500000
 20-24 	7051889.000000	3547390.500000	3504498.500000
 25-29 	6483721.000000	3247120.250000	3236601.000000
 30-34 	5949021.000000	2962676.500000	2986344.500000
 35-39 	5210071.000000	2571008.250000	2639062.500000
 40-44 	4057553.500000	1993820.375000	2063733.125000
 45-49 	2604408.000000	1243436.375000	1360971.625000
 50-54 	1975752.625000	921413.250000	1054339.375000
 55-59 	1857360.000000	853006.312500	1004353.750000
 60-64 	1927432.625000	868919.750000	1058512.875000
 65-69 	1574438.625000	684783.125000	889655.562500
 70-74 	1247228.125000	510314.968750	736913.125000
 75-79 	859577.812500	329554.187500	530023.625000
 80+ 	942908.500000	295907.968750	647000.500000
Total	74905992.000000	36926792.000000	37979204.000000
1997			
 0-4	7841445.000000	4020584.750000	3820860.000000
 5-9	8988577.000000	4588322.500000	4400254.500000
 10-14 	8546545.000000	4348948.500000	4197596.500000
 15-19 	7702843.500000	3903317.250000	3799526.500000
 20-24 	7124231.000000	3585076.500000	3539154.250000
 25-29 	6571697.000000	3290317.500000	3281379.750000
 30-34 	6053473.000000	3016295.500000	3037177.500000
 35-39 	5371796.500000	2652246.500000	2719550.000000
 40-44 	4308364.000000	2116311.500000	2192052.750000
 45-49 	2862141.250000	1375702.250000	1486439.000000
 50-54 	2015284.500000	938659.250000	1076625.125000
 55-59 	1845781.875000	847493.437500	998288.437500
 60-64 	1899898.500000	855291.875000	1044606.625000
 65-69 	1636684.500000	712295.625000	924388.875000
 70-74 	1262230.750000	516139.125000	746091.562500
