Year Total	Male	Female
1970			
 0-4	15183072.000000	7722460.000000	7460612.500000
 5-9	13091206.000000	6667649.500000	6423557.000000
 10-14 	11275938.000000	5750199.500000	5525738.500000
 15-19 	10410929.000000	5274411.000000	5136518.000000
 20-24 	8545403.000000	4354627.000000	4190775.750000
 25-29 	6089576.000000	3139982.000000	2949594.000000
 30-34 	4485792.500000	2327895.000000	2157897.250000
 35-39 	4507426.500000	2300342.000000	2207084.250000
 40-44 	4164704.000000	2113405.000000	2051299.000000
 45-49 	3441555.250000	1776281.000000	1665274.250000
 50-54 	2810788.000000	1457764.625000	1353023.375000
 55-59 	2306932.750000	1189932.000000	1117000.875000
 60-64 	1824343.000000	950873.500000	873469.500000
 65-69 	1293898.625000	686668.062500	607230.562500
 70-74 	822884.562500	444982.531250	377902.031250
 75-79 	424972.875000	235555.296875	189417.578125
 80+ 	209125.015625	110916.539063	98208.476563
Total	90888544.000000	46503944.000000	44384604.000000
1985			
 0-4	15408794.000000	7838081.000000	7570713.000000
 5-9	13399974.000000	6824700.500000	6575274.000000
 10-14 	11635139.000000	5942287.000000	5692852.000000
 15-19 	10545872.000000	5337708.000000	5208163.500000
 20-24 	8929117.000000	4547698.500000	4381419.000000
 25-29 	6599244.000000	3397214.250000	3202029.500000
 30-34 	4595172.000000	2394110.750000	2201061.000000
 35-39 	4499171.000000	2307717.250000	2191453.500000
 40-44 	4251437.500000	2153585.500000	2097852.250000
 45-49 	3548181.250000	1825292.625000	1722888.500000
 50-54 	2887305.000000	1497830.125000	1389474.750000
 55-59 	2359754.000000	1216926.625000	1142827.250000
 60-64 	1873109.500000	973288.187500	899821.375000
 65-69 	1330730.750000	703031.062500	627699.625000
 70-74 	849199.875000	456497.437500	392702.437500
 75-79 	438419.750000	242186.640625	196233.109375
 80+ 	218757.250000	116427.007813	102330.250000
Total	93369376.000000	47774584.000000	45594796.000000
1986			
 0-4	15600634.000000	7936513.000000	7664121.500000
 5-9	13692309.000000	6975067.000000	6717242.000000
 10-14 	11959660.000000	6104474.000000	5855187.000000
 15-19 	10714010.000000	5429764.500000	5284245.000000
 20-24 	9297098.000000	4730736.500000	4566362.000000
 25-29 	7104576.000000	3647967.250000	3456608.500000
 30-34 	4795983.500000	2501153.750000	2294829.750000
 35-39 	4476492.000000	2307264.000000	2169228.250000
 40-44 	4325249.500000	2191065.500000	2134183.750000
 45-49 	3664383.500000	1878426.750000	1785956.750000
 50-54 	2974768.250000	1542787.750000	1431980.500000
 55-59 	2420677.500000	1249480.125000	1171197.250000
 60-64 	1924660.250000	997576.125000	927084.187500
 65-69 	1373401.375000	722410.312500	650991.000000
 70-74 	877558.875000	469500.750000	408058.093750
 75-79 	453970.750000	249444.656250	204526.093750
 80+ 	228572.875000	122057.164063	106515.710938
